Scheme Code	Scheme Name	Asset Value	Date	ISIN Growth	ISIN Reinvestment
103183	Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW	12.597	25-Aug-2025	INF209K01983	INF209K01DL8
141586	Axis Corporate Bond Fund - Direct Plan - Daily IDCW	10.2105	25-Aug-2025	INF846K01ZN6	-
141590	Axis Corporate Bond Fund - Direct Plan - Monthly IDCW	10.1903	25-Aug-2025	INF846K01ZQ9	INF846K01ZR7
141591	Axis Corporate Bond Fund - Direct Plan - Regular IDCW	14.2477	25-Aug-2025	INF846K01ZS5	INF846K01ZT3
141587	Axis Corporate Bond Fund - Direct Plan - Weekly IDCW	10.3412	25-Aug-2025	INF846K01ZO4	INF846K01ZP1
141588	Axis Corporate Bond Fund - Direct Plan Growth	18.2627	25-Aug-2025	INF846K01ZM8	-
141589	Axis Corporate Bond Fund - Regular Plan - Daily IDCW	10.2071	25-Aug-2025	INF846K01ZV9	-
141594	Axis Corporate Bond Fund - Regular Plan - Monthly IDCW	10.1841	25-Aug-2025	INF846K01ZY3	INF846K01ZZ0
141595	Axis Corporate Bond Fund - Regular Plan - Regular IDCW	13.3203	25-Aug-2025	INF846K01A03	INF846K01A11
141592	Axis Corporate Bond Fund - Regular Plan - Weekly IDCW	10.2200	25-Aug-2025	INF846K01ZW7	INF846K01ZX5
141593	Axis Corporate Bond Fund - Regular Plan Growth	17.2405	25-Aug-2025	INF846K01ZU1	-
139201	BANDHAN Corporate Bond Fund - Direct Annual IDCW	10.5886	25-Aug-2025	INF194KA1T34	INF194KA1T42
135916	BANDHAN Corporate Bond Fund - Direct Growth	19.9525	25-Aug-2025	INF194KA1M23	-
139200	BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW	11.8975	25-Aug-2025	INF194KA1T00	INF194KA1T18
139198	BANDHAN Corporate Bond Fund - Direct Monthly IDCW	10.3182	25-Aug-2025	INF194KA1S43	INF194KA1S50
135917	BANDHAN Corporate Bond Fund - Direct Periodic IDCW	13.2372	25-Aug-2025	INF194KA1M31	INF194KA1M49
139199	BANDHAN Corporate Bond Fund - Direct Quarterly IDCW	10.6157	25-Aug-2025	INF194KA1S76	INF194KA1S84
139204	BANDHAN Corporate Bond Fund - Regular Annual IDCW	10.5679	25-Aug-2025	INF194KA1S19	INF194KA1S27
135914	BANDHAN Corporate Bond Fund - Regular Growth	19.3672	25-Aug-2025	INF194KA1L81	-
139203	BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW	11.2554	25-Aug-2025	INF194KA1R85	INF194KA1R93
139202	BANDHAN Corporate Bond Fund - Regular Monthly IDCW	10.5689	25-Aug-2025	INF194KA1R28	INF194KA1R36
135915	BANDHAN Corporate Bond Fund - Regular Periodic IDCW	13.0561	25-Aug-2025	INF194KA1L99	INF194KA1M07
139205	BANDHAN Corporate Bond Fund - Regular Quarterly IDCW	10.6479	25-Aug-2025	INF194KA1R51	INF194KA1R69
150230	BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option	11.5616	25-Aug-2025	INF251K01EN4	INF251K01EO2
150229	BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option	32.1187	25-Aug-2025	INF251K01EI4	-
150231	BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option	10.4492	25-Aug-2025	INF251K01EJ2	INF251K01EK0
150228	BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option	10.5016	25-Aug-2025	INF251K01EL8	INF251K01EM6
150236	BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option	11.8108	25-Aug-2025	INF251K01GU4	INF251K01GV2
150237	BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option	29.4654	25-Aug-2025	INF251K01GP4	-
150238	BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option	10.6221	25-Aug-2025	INF251K01GQ2	INF251K01GR0
150239	BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option	10.7193	25-Aug-2025	INF251K01GS8	INF251K01GT6
150233	BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION	11.4867	25-Aug-2025	INF251K01EU9	INF251K01EV7
150235	BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION	27.7502	25-Aug-2025	INF251K01EP9	-
150234	BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION	10.4903	25-Aug-2025	INF251K01EQ7	INF251K01ER5
150232	BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION	10.5225	25-Aug-2025	INF251K01ES3	INF251K01ET1
126685	CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION	23.4038	25-Aug-2025	INF760K01HB2	-
126686	CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	12.4629	25-Aug-2025	INF760K01HC0	INF760K01HD8
126687	CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION	21.8222	25-Aug-2025	INF760K01GY6	-
126688	CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	11.6375	25-Aug-2025	INF760K01GZ3	INF760K01HA4
144646	DSP Corporate Bond Fund - Direct - Growth	16.4301	25-Aug-2025	INF740KA1KE8	-
144647	DSP Corporate Bond Fund - Direct - IDCW	11.6185	25-Aug-2025	INF740KA1KF5	INF740KA1KG3
144651	DSP Corporate Bond Fund - Direct - IDCW - Monthly	10.5981	25-Aug-2025	INF740KA1KH1	INF740KA1KI9
144648	DSP Corporate Bond Fund - Direct - IDCW - Quarterly	11.4103	25-Aug-2025	INF740KA1KJ7	INF740KA1KK5
144644	DSP Corporate Bond Fund - Regular - Growth	16.1424	25-Aug-2025	INF740KA1JX0	-
144650	DSP Corporate Bond Fund - Regular - IDCW	11.5844	25-Aug-2025	INF740KA1JY8	INF740KA1JZ5
144645	DSP Corporate Bond Fund - Regular - IDCW - Monthly	10.5732	25-Aug-2025	INF740KA1KA6	INF740KA1KB4
144649	DSP Corporate Bond Fund - Regular - IDCW - Quarterly	10.7571	25-Aug-2025	INF740KA1KC2	INF740KA1KD0
119289	Franklin India Corporate Debt Fund - Direct - Bonus	0.0000	08-May-2015	INF090I01KC0	-
118569	Franklin India Corporate Debt Fund - Direct - GROWTH	108.9966	25-Aug-2025	INF090I01FW8	-
100528	Franklin India Corporate Debt Fund - Growth	100.5642	25-Aug-2025	INF090I01DG6	-
100532	Franklin India Corporate Debt Fund - Monthly Bonus	0.0000	08-Jun-2015	INF090I01DC5	-
100527	Franklin India Corporate Debt Fund - Plan A - Annual - IDCW	17.1674	25-Aug-2025	INF090I01DH4	INF090I01DI2
118570	Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW	19.2932	25-Aug-2025	INF090I01FX6	INF090I01FY4
118573	Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW	15.2999	25-Aug-2025	INF090I01FU2	INF090I01FV0
118571	Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW	17.2124	25-Aug-2025	INF090I01FQ0	INF090I01FR8
118572	Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW	13.8562	25-Aug-2025	INF090I01FS6	INF090I01FT4
100531	Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW	12.9768	25-Aug-2025	INF090I01DN2	INF090I01DO0
100529	Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW	15.3231	25-Aug-2025	INF090I01DJ0	INF090I01DK8
100530	Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW	12.1603	25-Aug-2025	INF090I01DL6	INF090I01DM4
113070	HDFC Corporate Bond Fund - Growth Option	32.7643	25-Aug-2025	INF179K01DC2	-
118987	HDFC Corporate Bond Fund - Growth Option - Direct Plan	33.4921	25-Aug-2025	INF179K01XD8	-
132848	HDFC Corporate Bond Fund - IDCW Option	19.8345	25-Aug-2025	INF179KA1D33	INF179KA1D25
132849	HDFC Corporate Bond Fund - IDCW Option - Direct Plan	20.5216	25-Aug-2025	INF179KA1D17	-
113071	HDFC Corporate Bond Fund - Quarterly IDCW Option	10.4814	25-Aug-2025	INF179K01DD0	INF179K01DE8
118986	HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan	10.3815	25-Aug-2025	INF179K01XB2	INF179K01XC0
151000	HSBC Corporate Bond Fund - Direct Annual IDCW	12.1093	25-Aug-2025	INF917K01VZ8	INF917K01VY1
150996	HSBC Corporate Bond Fund - Direct Growth	78.7219	25-Aug-2025	INF917K01HN3	-
150998	HSBC Corporate Bond Fund - Direct Quarterly IDCW	11.5391	25-Aug-2025	INF917K01HP8	INF917K01HO1
150997	HSBC Corporate Bond Fund - Direct Semi Annual IDCW	20.5641	25-Aug-2025	INF917K01HR4	INF917K01HQ6
151001	HSBC Corporate Bond Fund - Regular Annual IDCW	11.8462	25-Aug-2025	INF917K01WB7	INF917K01WA9
150992	HSBC Corporate Bond Fund - Regular Growth	73.8845	25-Aug-2025	INF917K01AH0	-
150993	HSBC Corporate Bond Fund - Regular Quarterly IDCW	11.1306	25-Aug-2025	INF917K01AF4	INF917K01AG2
150994	HSBC Corporate Bond Fund - Regular Semi Annual IDCW	17.1882	25-Aug-2025	INF917K01AI8	INF917K01AJ6
150995	HSBC Corporate Bond Fund -Regular Plan - Bonus	28.0654	25-Aug-2025	INF917K01AK4	-
130947	ICICI Prudential Corporate Bond Fund - Bonus	14.9782	24-Apr-2020	INF109KA1I84	-
111988	ICICI Prudential Corporate Bond Fund - Daily IDCW	10.1065	16-Sep-2022	INF109K01CR9	-
120695	ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW	10.1008	16-Sep-2022	INF109K013B8	-
120696	ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW	12.1669	16-Sep-2022	INF109K014B6	INF109K015B3
120692	ICICI Prudential Corporate Bond Fund - Direct Plan - Growth	31.5482	25-Aug-2025	INF109K016B1	-
131152	ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option	12.8827	16-Sep-2022	INF109KA1N38	INF109KA1N20
120697	ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW	10.2219	25-Aug-2025	INF109K017B9	INF109K018B7
120694	ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW	15.4782	25-Aug-2025	INF109K019B5	INF109K012C8
120693	ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW	10.2332	16-Sep-2022	INF109K010C2	INF109K011C0
111990	ICICI Prudential Corporate Bond Fund - Fortnightly IDCW	10.2243	16-Sep-2022	INF109K01SJ2	INF109K01CS7
111987	ICICI Prudential Corporate Bond Fund - Growth	30.1083	25-Aug-2025	INF109K01CQ1	-
131151	ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option	12.6555	16-Sep-2022	INF109KA1N12	INF109KA1N04
111991	ICICI Prudential Corporate Bond Fund - Monthly IDCW	10.3751	25-Aug-2025	INF109K01SK0	INF109K01CT5
111982	ICICI Prudential Corporate Bond Fund - Premium Daily Dividend	10.0277	24-Apr-2020	INF109K01CL2	-
111985	ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend	10.0770	04-Aug-2015	INF109K01CO6	-
111989	ICICI Prudential Corporate Bond Fund - Weekly IDCW	10.3040	16-Sep-2022	INF109K01SL8	INF109K01SM6
111992	ICICI Prudential Corporate Bond Fund -Quarterly IDCW	11.1866	25-Aug-2025	INF109K01SN4	INF109K01SO2
111976	ICICI Prudential Corporate Bond Fund Retail Daily Dividend	10.0275	24-Apr-2020	INF109K01CF4	-
111978	ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend	10.3041	24-Apr-2020	INF109K01SF0	INF109K01CH0
111972	ICICI Prudential Corporate Bond Fund Retail Growth	22.7853	24-Apr-2020	INF109K01CE7	-
111979	ICICI Prudential Corporate Bond Fund Retail Monthly Dividend	10.3008	24-Apr-2020	INF109K01QM0	INF109K01CI8
111980	ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend	10.9335	24-Apr-2020	INF109K01FQ4	INF109K01CJ6
111977	ICICI Prudential Corporate Bond Fund Retail Weekly Dividend	10.2202	24-Apr-2020	INF109K01SE3	INF109K01CG2
106179	Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment)	1978.2001	25-Aug-2025	INF205K01QX3	INF205K01QY1
120500	Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment)	1265.1225	25-Aug-2025	INF205K01RA9	INF205K01RB7
120499	Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment)	3435.62	25-Aug-2025	INF205K01RD3	INF205K01RE1
120497	Invesco India Corporate Bond Fund - Direct Plan - Growth	3434.5393	25-Aug-2025	INF205K01RF8	-
120496	Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	1253.2172	25-Aug-2025	INF205K01RG6	INF205K01RH4
120501	Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment)	1178.0054	25-Aug-2025	INF205K01RI2	INF205K01RJ0
116109	Invesco India Corporate Bond Fund - Discretionary IDCW (Payout / Reinvestment)	3364.581	25-Aug-2025	INF205K01RK8	INF205K01RL6
106177	Invesco India Corporate Bond Fund - Growth	3203.0657	25-Aug-2025	INF205K01RM4	-
106171	Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment)	1835.891	25-Aug-2025	INF205K01RN2	INF205K01RO0
106172	Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment)	1171.757	25-Aug-2025	INF205K01RP7	INF205K01RQ5
133770	Kotak Coporate Bond Fund- Retail Plan-Growth Option	2034.9063	21-Oct-2016	-	-
133791	Kotak Corporate Bond Fund- Direct Plan- Growth Option	3975.868	25-Aug-2025	INF178L01BY0	-
133792	Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option	1071.9954	25-Aug-2025	INF178L01BZ7	-
133772	Kotak Corporate Bond Fund- Institutional Plan-Growth Option	2090.4924	21-Oct-2016	INF178L01921	-
133782	Kotak Corporate Bond Fund- Regular Plan-Growth Option	3805.868	25-Aug-2025	INF178L01BO1	-
133787	Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option	1239.8049	25-Aug-2025	INF178L01BQ6	INF178L01BP8
133777	Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option	1066.6837	15-Sep-2017	INF178L01BR4	-
133779	Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option	1040.0538	21-Oct-2016	INF178L01855	-
133771	Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option	1052.3061	21-Oct-2016	INF178L01897	-
133783	Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option	1052.6393	21-Oct-2016	-	-
133776	Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option	1052.7994	21-Oct-2016	INF178L01BU8	-
133786	Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option	1202.9939	21-Oct-2016	-	INF178L01BT0
148755	Mirae Asset Corporate Bond Fund Direct Growth Plan	13.1194	25-Aug-2025	INF769K01HD9	-
148756	Mirae Asset Corporate Bond Fund Direct IDCW	13.1164	25-Aug-2025	INF769K01HC1	INF769K01HE7
148757	Mirae Asset Corporate Bond Fund Regular Growth	12.8651	25-Aug-2025	INF769K01HA5	-
148758	Mirae Asset Corporate Bond Fund Regular IDCW	12.8651	25-Aug-2025	INF769K01GZ4	INF769K01HB3
109472	NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option	17.0330	25-Aug-2025	-	INF204K01EG7
118808	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option	17.0368	25-Aug-2025	-	INF204K01C23
125266	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option	20.1371	25-Aug-2025	INF204KA1EO9	INF204KA1EP6
118809	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option	11.7528	25-Aug-2025	INF204K01C56	INF204K01C64
118811	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option	12.1701	25-Aug-2025	INF204K01C72	INF204K01C80
118812	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option	17.0367	25-Aug-2025	INF204K01C31	INF204K01C49
118807	Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus	45.3712	25-Aug-2025	INF204K01D63	-
118814	Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option	63.5493	25-Aug-2025	INF204K01C15	-
100859	Nippon India Corporate Bond Fund - Growth Plan - Bonus Option	43.2264	25-Aug-2025	INF204KA12N8	-
100856	Nippon India Corporate Bond Fund - Growth Plan - Growth Option	60.5247	25-Aug-2025	INF204K01EF9	-
125267	NIPPON INDIA CORPORATE BOND FUND - IDCW Option	19.3905	25-Aug-2025	INF204KA1EM3	INF204KA1EN1
100857	NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option	11.6193	25-Aug-2025	INF204K01EJ1	INF204K01EK9
100858	NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option	12.0093	25-Aug-2025	INF204K01EL7	INF204K01EM5
109473	NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option	17.0331	25-Aug-2025	INF204K01EH5	INF204K01EI3
138317	PGIM India Corporate Bond Fund - Annual Dividend	10.5651	25-Aug-2025	INF223J01CY6	INF223J01CZ3
138329	PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend	16.2474	25-Aug-2025	INF223J01OM6	-
138330	PGIM India Corporate Bond Fund - Direct Plan - Growth	48.4631	25-Aug-2025	INF223J01OO2	-
138331	PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend	14.9796	25-Aug-2025	INF223J01OP9	-
138332	PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend	13.067	25-Aug-2025	INF223J01OR5	INF223J01OS3
138318	PGIM India Corporate Bond Fund - Growth	43.4583	25-Aug-2025	INF223J01DB2	-
138316	PGIM India Corporate Bond Fund - Monthly Dividend	12.8625	25-Aug-2025	INF223J01DC0	INF223J01DD8
138323	PGIM India Corporate Bond Fund - Premium Plus Plan - Growth	21.588	21-Jan-2022	INF223J01CQ2	-
138315	PGIM India Corporate Bond Fund - Quarterly Dividend	11.5118	25-Aug-2025	INF223J01DE6	INF223J01DF3
138336	PGIM India Premier Bond Fund - Annual Bonus	24.9334	01-Aug-2016	INF223J01WZ1	-
138324	PGIM India Premier Bond Fund - Bonus	15.2260	01-Aug-2016	INF223J01DA4	-
138333	PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus	13.2164	01-Aug-2016	INF223J01WG1	-
138334	PGIM India Premier Bond Fund - Half-Yearly Bonus	13.5688	24-May-2019	INF223J01WF3	-
146215	SBI Corporate Bond Fund - Direct Plan - Growth	16.1256	25-Aug-2025	INF200KA1YR4	-
146212	SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	15.2209	25-Aug-2025	INF200KA1YS2	INF200KA1YT0
146216	SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	15.6763	25-Aug-2025	INF200KA1YU8	INF200KA1YV6
146207	SBI Corporate Bond Fund - Regular Plan - Growth	15.6428	25-Aug-2025	INF200KA1YM5	-
146208	SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	14.7629	25-Aug-2025	INF200KA1YN3	INF200KA1YO1
146210	SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	15.1987	25-Aug-2025	INF200KA1YP8	INF200KA1YQ6
119628	Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	13.0091	28-Jun-2024	-	INF903J01PD9
119621	Sundaram Corporate Bond Fund Direct Plan - Growth	41.8972	25-Aug-2025	INF903J01NR4	-
119624	Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	17.7706	27-Jun-2025	INF903J01OW2	INF903J01OY8
119622	Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal(IDCW)	17.9673	27-Jun-2025	INF903J01NS2	INF903J01NT0
119631	Sundaram Corporate Bond Fund Direct Plan -Income Distribution cum Capital Withdrawal (IDCW)	18.5296	27-Jun-2025	INF903J01OX0	INF903J01OZ5
119630	Sundaram Corporate Bond Fund Direct Plan-Income Distribution cum Capital Withdrawal(IDCW)	20.0613	25-Aug-2025	INF903J01NU8	INF903J01NV6
100786	Sundaram Corporate Bond Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW )	19.4290	25-Aug-2025	INF903J01HY2	INF903J01IC6
100785	Sundaram Corporate Bond Fund Regular Plan -Income Distribution cum Capital Withdrawal(IDCW)	16.9548	27-Jun-2025	INF903J01HX4	INF903J01IB8
100789	Sundaram Corporate Bond Fund Regular Plan- Growth	40.5012	25-Aug-2025	INF903J01HW6	-
100788	Sundaram Corporate Bond Fund Regular Plan- Income Distribution cum Capital Withdrawal (IDCW)	17.9561	27-Jun-2025	INF903J01IA0	INF903J01IE2
100787	Sundaram Corporate Bond Fund Regular Plan-Income Distribution cum Capital Withdrawal (IDCW)	17.6302	27-Jun-2025	INF903J01HZ9	INF903J01ID4
149361	Tata Corporate Bond Fund-Direct Plan-Growth	12.7151	25-Aug-2025	INF277KA1224	-
149364	Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout	12.7151	25-Aug-2025	INF277KA1240	-
149357	Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment	12.7151	25-Aug-2025	-	INF277KA1273
149355	Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout	12.7151	25-Aug-2025	INF277KA1232	-
149356	Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment	12.7151	25-Aug-2025	-	INF277KA1265
149362	Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout	12.7151	25-Aug-2025	INF277KA1257	-
149358	Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment	12.7151	25-Aug-2025	-	INF277KA1281
149351	Tata Corporate Bond Fund-Regular Plan-Growth	12.4483	25-Aug-2025	INF277KA1299	-
149353	Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout	12.4483	25-Aug-2025	INF277KA1315	-
149363	Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment	12.4483	25-Aug-2025	-	INF277KA1349
149360	Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout	12.4483	25-Aug-2025	INF277KA1307	-
149352	Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment	12.4483	25-Aug-2025	-	INF277KA1331
149354	Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout	12.4483	25-Aug-2025	INF277KA1323	-
149359	Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment	12.4483	25-Aug-2025	-	INF277KA1356
151320	TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH	1213.4566	25-Aug-2025	INF0GCD01560	-
151321	TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW	1161.2909	25-Aug-2025	INF0GCD01586	INF0GCD01578
151322	TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH	1200.9134	25-Aug-2025	INF0GCD01537	-
151319	TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW	1147.1103	25-Aug-2025	INF0GCD01552	INF0GCD01545
143241	Union Corporate Bond Fund - Direct Plan - Growth Option	15.7687	25-Aug-2025	INF582M01DU5	-
143242	Union Corporate Bond Fund - Direct Plan - IDCW Option	15.7687	25-Aug-2025	INF582M01DW1	INF582M01DV3
143239	Union Corporate Bond Fund - Regular Plan - Growth Option	15.4107	25-Aug-2025	INF582M01DY7	-
143240	Union Corporate Bond Fund - Regular Plan - IDCW Option	15.4107	25-Aug-2025	INF582M01EA5	INF582M01DZ4
148085	UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option	6.8146	27-Jan-2022	INF789F1AOW2	-
148086	UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option	7.3484	27-Jan-2022	INF789F1APF4	-
148076	UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW	1.504	27-Jan-2022	INF789F1APK4	INF789F1APL2
148090	UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW	1.4941	27-Jan-2022	INF789F1APM0	INF789F1APN8
148091	UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW	1.4429	27-Jan-2022	INF789F1API8	INF789F1APJ6
148092	UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW	2.3467	27-Jan-2022	INF789F1APG2	INF789F1APH0
148075	UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW	1.4416	27-Jan-2022	INF789F1APB3	INF789F1APC1
